,index,Name,True_Label,Predicted_Label,Depth,Correctly_Classified,Label_Difference
0,333,2022-08-30_143943_MDCBGB2,0,0,-3.0463493,True,0
1,290,2022-08-24_145716_MDCNGB2,0,2,-3.6236668,False,-2
2,364,2022-08-30_145306_MDCBGB4,0,0,-3.8478947,True,0
3,486,2022-09-01_145825_MDCNGB6,0,0,-2.7669842,True,0
4,202,2022-07-27_154656_MDCNGB5,0,2,-3.4240983,False,-2
5,370,2022-08-30_151458_MDCBGB8,0,2,-3.46056,False,-2
6,57,2022-07-08_144014_MDCNGB4,0,2,-3.56625,False,-2
7,24,2022-07-08_143129_MDCNGB3,0,2,-3.404697,False,-2
8,191,2022-07-27_154141_MDCNGB4,0,0,-2.6616666,True,0
9,203,2022-07-27_154706_MDCNGB5,0,0,-3.2983334,True,0
10,275,2022-08-24_145241_MDCNGB1,0,0,-3.2371874,True,0
11,325,2022-08-24_151046_MDCNGB4,0,2,-3.416212,False,-2
12,283,2022-08-24_145401_MDCNGB1,0,0,-2.9368334,True,0
13,381,2022-08-30_151704_MDCBGB9,2,0,-3.73,False,2
14,464,2022-09-01_144524_MDCNGB2,0,2,-3.408644,False,-2
15,372,2022-08-30_151522_MDCBGB8,0,2,-3.1068518,False,-2
16,340,2022-08-30_144103_MDCBGB2,0,2,-3.6547542,False,-2
17,60,2022-07-08_144044_MDCNGB4,0,1,-3.5485485,False,-1
18,90,2022-07-08_145612_MDCNGB6,2,0,-3.0355556,False,2
19,132,2022-07-26_175512_MDCBGB4,0,0,-3.013182,True,0
20,64,2022-07-08_144124_MDCNGB4,0,0,-3.2028787,True,0
21,374,2022-08-30_151542_MDCBGB8,0,2,-3.7061038,False,-2
22,193,2022-07-27_154208_MDCNGB4,0,0,-2.6587691,True,0
23,352,2022-08-30_144906_MDCBGB3,2,2,-3.4704616,True,0
24,384,2022-08-30_151734_MDCBGB9,0,2,-3.5925806,False,-2
25,346,2022-08-30_144806_MDCBGB3,1,2,-3.7037663,False,-1
26,66,2022-07-08_144144_MDCNGB4,0,0,-3.0615518,True,0
27,394,2022-08-30_160336_MDCBGB12,0,2,-3.2858462,False,-2
28,239,2022-08-04_152345_MDCNGB2,1,1,-3.885283,True,0
29,357,2022-08-30_145156_MDCBGB4,0,1,-3.9533963,False,-1
30,282,2022-08-24_145351_MDCNGB1,0,0,-2.9848387,True,0
31,228,2022-08-04_151919_MDCNGB1,0,2,-3.7054386,False,-2
32,72,2022-07-08_144244_MDCNGB4,1,2,-3.4664407,False,-1
33,221,2022-08-04_151809_MDCNGB1,1,1,-3.9573214,True,0
34,402,2022-08-30_160456_MDCBGB12,0,1,-3.604375,False,-1
35,0,2022-07-08_142402_MDCNGB2,0,0,-3.160328,True,0
36,141,2022-07-26_175642_MDCBGB4,0,0,-3.3497143,True,0
37,366,2022-08-30_145326_MDCBGB4,0,2,-3.8096924,False,-2
38,482,2022-09-01_145737_MDCNGB5,0,0,-2.8822727,True,0
39,327,2022-08-30_143633_MDCBGB1,0,0,-3.4151666,True,0
40,2,2022-07-08_142422_MDCNGB2,1,2,-3.3533332,False,-1
41,63,2022-07-08_144114_MDCNGB4,0,2,-3.270164,False,-2
42,281,2022-08-24_145341_MDCNGB1,0,0,-3.0293102,True,0
43,140,2022-07-26_175632_MDCBGB4,0,0,-2.996923,True,0
