,index,Name,True_Label,Predicted_Label,Depth,Correctly_Classified,Label_Difference
0,362,2022-08-30_145246_MDCBGB4,0,1,-3.8837037,False,-1
1,375,2022-08-30_151552_MDCBGB8,1,1,-3.7164445,True,0
2,228,2022-08-04_151919_MDCNGB1,0,1,-3.7054386,False,-1
3,99,2022-07-08_145740_MDCNGB6,1,1,-3.9797778,True,0
4,478,2022-09-01_145221_MDCNGB4,0,0,-3.5730507,True,0
5,325,2022-08-24_151046_MDCNGB4,1,1,-3.416212,True,0
6,243,2022-08-04_152425_MDCNGB2,1,1,-3.7364516,True,0
7,27,2022-07-08_143159_MDCNGB3,1,1,-3.5565383,True,0
8,384,2022-08-30_151734_MDCBGB9,0,1,-3.5925806,False,-1
9,332,2022-08-30_143933_MDCBGB2,0,0,-3.0720313,True,0
10,295,2022-08-24_145806_MDCNGB2,0,1,-3.774,False,-1
11,393,2022-08-30_151904_MDCBGB9,1,1,-3.9303923,True,0
12,52,2022-07-08_143924_MDCNGB4,0,0,-3.0252173,True,0
13,342,2022-08-30_144123_MDCBGB2,0,0,-3.7172222,True,0
14,72,2022-07-08_144244_MDCNGB4,1,1,-3.4664407,True,0
15,239,2022-08-04_152345_MDCNGB2,1,0,-3.885283,False,1
16,327,2022-08-30_143633_MDCBGB1,0,0,-3.4151666,True,0
17,93,2022-07-08_145640_MDCNGB6,0,0,-3.085625,True,0
18,225,2022-08-04_151849_MDCNGB1,1,1,-3.6605172,True,0
19,398,2022-08-30_160416_MDCBGB12,0,1,-3.4666667,False,-1
20,289,2022-08-24_145706_MDCNGB2,0,0,-3.579672,True,0
21,338,2022-08-30_144043_MDCBGB2,1,0,-3.1504917,False,1
22,365,2022-08-30_145316_MDCBGB4,0,1,-3.852456,False,-1
23,383,2022-08-30_151724_MDCBGB9,0,1,-3.4943283,False,-1
24,476,2022-09-01_145201_MDCNGB4,0,0,-3.320339,True,0
25,367,2022-08-30_151428_MDCBGB8,1,0,-3.3012328,False,1
26,280,2022-08-24_145331_MDCNGB1,0,0,-3.0635386,True,0
27,366,2022-08-30_145326_MDCBGB4,0,1,-3.8096924,False,-1
28,202,2022-07-27_154656_MDCNGB5,0,0,-3.4240983,True,0
29,363,2022-08-30_145256_MDCBGB4,0,0,-3.8333333,True,0
30,352,2022-08-30_144906_MDCBGB3,1,1,-3.4704616,True,0
31,358,2022-08-30_145206_MDCBGB4,0,0,-3.7527273,True,0
32,196,2022-07-27_154556_MDCNGB5,0,1,-3.522034,False,-1
33,292,2022-08-24_145736_MDCNGB2,0,0,-3.7266667,True,0
34,391,2022-08-30_151844_MDCBGB9,1,1,-3.904375,True,0
35,294,2022-08-24_145756_MDCNGB2,0,1,-3.7568853,False,-1
36,345,2022-08-30_144756_MDCBGB3,1,1,-3.7512658,True,0
