,index,Name,True_Label,Predicted_Label,Depth,Correctly_Classified,Label_Difference
0,488,2022-08-24_145431_MDCNGB1,0,0,-2.9066129,True,0
1,490,2022-08-24_145656_MDCNGB2,0,1,-3.4682143,False,-1
2,361,2022-07-27_154208_MDCNGB4,0,0,-2.6587691,True,0
3,787,2022-08-30_160346_MDCBGB12,1,1,-3.3367648,True,0
4,669,2022-08-30_143633_MDCBGB1,0,0,-3.4151666,True,0
5,72,2022-07-08_144244_MDCNGB4,1,1,-3.4664407,True,0
6,446,2022-08-04_152435_MDCNGB2,0,0,-3.702623,True,0
7,51,2022-07-08_143914_MDCNGB4,0,0,-2.9694202,True,0
8,918,2022-09-01_145141_MDCNGB4,0,0,-2.9613333,True,0
9,499,2022-08-24_145826_MDCNGB2,0,1,-3.9804838,False,-1
10,765,2022-08-30_151724_MDCBGB9,0,1,-3.4943283,False,-1
11,62,2022-07-08_144104_MDCNGB4,0,1,-3.3761017,False,-1
12,913,2022-09-01_145051_MDCNGB3,0,0,-2.947069,True,0
13,91,2022-07-08_145620_MDCNGB6,0,0,-3.0093846,True,0
14,703,2022-08-30_145236_MDCBGB4,0,1,-3.8038983,False,-1
15,23,2022-07-08_143119_MDCNGB3,0,1,-3.1981537,False,-1
16,282,2022-07-26_175652_MDCBGB4,1,1,-3.344143,True,0
17,5,2022-07-08_142452_MDCNGB2,1,1,-3.818868,True,0
18,906,2022-09-01_144504_MDCNGB2,0,1,-3.614,False,-1
19,772,2022-08-30_151834_MDCBGB9,0,1,-3.8391228,False,-1
20,760,2022-08-30_151622_MDCBGB8,1,1,-3.6920834,True,0
21,789,2022-08-30_160406_MDCBGB12,1,1,-3.4922807,True,0
22,917,2022-09-01_145131_MDCNGB4,0,0,-2.7768853,True,0
23,693,2022-08-30_144856_MDCBGB3,1,1,-3.4159017,True,0
24,22,2022-07-08_143109_MDCNGB3,0,1,-2.954557,False,-1
25,447,2022-08-04_152445_MDCNGB2,1,1,-3.7361016,True,0
26,909,2022-09-01_144534_MDCNGB2,0,0,-3.2614546,True,0
27,0,2022-07-08_142402_MDCNGB2,0,0,-3.160328,True,0
28,496,2022-08-24_145756_MDCNGB2,0,1,-3.7568853,False,-1
29,931,2022-09-01_145835_MDCNGB6,0,0,-2.8991935,True,0
30,441,2022-08-04_152345_MDCNGB2,1,0,-3.885283,False,1
31,510,2022-08-24_150456_MDCNGB3,0,1,-3.07875,False,-1
32,280,2022-07-26_175632_MDCBGB4,1,0,-2.996923,False,1
33,74,2022-07-08_144304_MDCNGB4,1,1,-3.9322808,True,0
34,423,2022-08-04_151809_MDCNGB1,1,1,-3.9573214,True,0
35,790,2022-08-30_160416_MDCBGB12,0,1,-3.4666667,False,-1
36,2,2022-07-08_142422_MDCNGB2,1,1,-3.3533332,True,0
37,930,2022-09-01_145825_MDCNGB6,0,0,-2.7669842,True,0
38,427,2022-08-04_151849_MDCNGB1,1,1,-3.6605172,True,0
39,933,2022-09-01_145855_MDCNGB6,0,0,-3.189403,True,0
40,482,2022-08-24_145331_MDCNGB1,0,0,-3.0635386,True,0
41,775,2022-08-30_151904_MDCBGB9,1,1,-3.9303923,True,0
42,442,2022-08-04_152355_MDCNGB2,0,1,-3.7739623,False,-1
