,index,Name,True_Label,Predicted_Label,Depth,Correctly_Classified,Label_Difference
0,398,2022-08-30_160416_MDCBGB12,0,1,,False,-1
1,402,2022-08-30_160456_MDCBGB12,1,1,,True,0
2,483,2022-09-01_145747_MDCNGB5,0,0,,True,0
3,213,2022-07-27_164938_MDCSGB3,0,0,,True,0
4,470,2022-09-01_145101_MDCNGB3,0,0,,True,0
5,6,2022-07-08_142502_MDCNGB2,1,1,,True,0
6,22,2022-07-08_143109_MDCNGB3,0,1,,False,-1
7,370,2022-08-30_151458_MDCBGB8,0,1,,False,-1
8,338,2022-08-30_144043_MDCBGB2,1,0,,False,1
9,214,2022-07-27_164948_MDCSGB3,1,0,,False,1
10,292,2022-08-24_145736_MDCNGB2,0,1,,False,-1
11,378,2022-08-30_151622_MDCBGB8,1,1,,True,0
12,191,2022-07-27_154141_MDCNGB4,0,0,,True,0
13,288,2022-08-24_145656_MDCNGB2,0,0,,True,0
14,340,2022-08-30_144103_MDCBGB2,0,0,,True,0
15,116,2022-07-26_174300_MDCBGB1,1,1,,True,0
16,348,2022-08-30_144826_MDCBGB3,1,1,,True,0
17,132,2022-07-26_175512_MDCBGB4,0,1,,False,-1
18,200,2022-07-27_154636_MDCNGB5,0,1,,False,-1
19,323,2022-08-24_151016_MDCNGB4,1,1,,True,0
20,48,2022-07-08_143844_MDCNGB4,0,0,,True,0
21,181,2022-07-27_153808_MDCNGB3,0,0,,True,0
22,204,2022-07-27_154716_MDCNGB5,1,0,,False,1
23,183,2022-07-27_154021_MDCNGB4,0,0,,True,0
24,396,2022-08-30_160356_MDCBGB12,1,1,,True,0
25,333,2022-08-30_143943_MDCBGB2,0,0,,True,0
26,482,2022-09-01_145737_MDCNGB5,0,0,,True,0
27,298,2022-08-24_145836_MDCNGB2,1,0,,False,1
28,295,2022-08-24_145806_MDCNGB2,0,0,,True,0
29,346,2022-08-30_144806_MDCBGB3,1,1,,True,0
30,193,2022-07-27_154208_MDCNGB4,0,0,,True,0
31,345,2022-08-30_144756_MDCBGB3,1,1,,True,0
32,416,2022-08-31_145258_MDCSGB4,0,0,,True,0
33,400,2022-08-30_160436_MDCBGB12,0,1,,False,-1
34,432,2022-08-31_145756_MDCSGB7,0,0,,True,0
35,23,2022-07-08_143119_MDCNGB3,0,1,,False,-1
36,366,2022-08-30_145326_MDCBGB4,0,1,,False,-1
37,195,2022-07-27_154228_MDCNGB4,0,0,,True,0
38,300,2022-08-24_150336_MDCNGB3,0,1,,False,-1
39,352,2022-08-30_144906_MDCBGB3,1,1,,True,0
40,53,2022-07-08_143934_MDCNGB4,0,0,,True,0
41,188,2022-07-27_154111_MDCNGB4,0,0,,True,0
42,387,2022-08-30_151804_MDCBGB9,1,0,,False,1
43,286,2022-08-24_145431_MDCNGB1,0,0,,True,0
44,372,2022-08-30_151522_MDCBGB8,0,1,,False,-1
45,339,2022-08-30_144053_MDCBGB2,0,1,,False,-1
46,173,2022-07-27_153648_MDCNGB3,0,0,,True,0
47,57,2022-07-08_144014_MDCNGB4,0,1,,False,-1
48,189,2022-07-27_154121_MDCNGB4,0,0,,True,0
49,275,2022-08-24_145241_MDCNGB1,0,0,,True,0
50,363,2022-08-30_145256_MDCBGB4,0,0,,True,0
51,54,2022-07-08_143944_MDCNGB4,0,1,,False,-1
52,484,2022-09-01_145805_MDCNGB6,0,0,,True,0
